iso_code,continent,location,date,total_cases,new_cases_per_million,new_deaths_per_million,icu_patients_per_million,hosp_patients_per_million,people_fully_vaccinated_per_hundred,population,life_expectancy,gdp_per_capita
CAN,North America,Canada,2021-08-26,1487821.0,92.421,0.234,9.492,30.218,65.63,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-08-27,1491589.0,97.986,0.676,9.908,30.972,65.83,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-08-28,1493265.0,43.584,0.208,9.882,31.18,65.97,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-08-29,1494699.0,37.291,0.078,10.246,31.856,66.09,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-08-30,1501089.0,166.171,0.442,10.688,33.494,66.3,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-08-31,1504281.0,83.008,0.364,11.286,34.821,66.44,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-01,1508281.0,104.02,0.78,11.676,35.783,66.6,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-02,1512341.0,105.58,0.754,12.17,36.485,66.74,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-03,1516567.0,109.897,0.39,12.534,38.695,66.9,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-04,1518280.0,44.546,0.26,12.898,39.943,67.03,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-05,1520081.0,46.835,0.13,13.419,40.906,67.12,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-06,1521585.0,39.111,0.078,13.913,41.92,67.18,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-07,1530657.0,235.916,1.118,14.459,44.39,67.33,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-08,1534594.0,102.381,1.04,14.797,46.627,67.46,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-09,1538824.0,110.001,0.702,15.057,47.329,67.6,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-10,1543470.0,120.819,0.936,15.603,49.721,67.74,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-11,1544598.0,29.333,0.416,11.728,40.698,67.85,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-12,1547391.0,72.632,0.312,16.409,51.542,67.94,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-13,1556081.0,225.982,1.04,17.085,51.828,68.09,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-14,1560385.0,111.925,0.65,17.605,54.688,68.19,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-15,1564842.0,115.904,1.092,17.631,55.104,68.31,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-16,1569479.0,120.585,0.52,17.787,55.234,68.45,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-17,1574529.0,131.325,1.17,17.475,55.702,68.6,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-18,1576527.0,51.958,0.364,13.601,48.421,68.71,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-19,1578344.0,47.251,0.286,13.965,49.435,68.8,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-20,1586910.0,222.758,1.014,18.411,58.745,68.97,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-21,1590781.0,100.665,1.404,18.932,61.372,69.1,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-22,1594918.0,107.582,1.274,19.036,62.152,69.24,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-23,1599490.0,118.894,1.144,19.322,63.322,69.4,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-24,1604017.0,117.724,1.014,19.244,62.88,69.57,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-25,1605270.0,32.584,0.39,15.447,53.31,69.69,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-26,1606382.0,28.917,0.26,15.889,54.636,69.8,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-27,1617233.0,282.179,1.404,19.53,64.414,69.96,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-28,1620860.0,94.32,1.456,19.712,65.142,70.06,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-29,1625278.0,114.89,1.664,19.842,64.622,70.2,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-09-30,1629026.0,97.466,1.118,15.863,55.598,70.34,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-01,1634218.0,135.017,1.534,19.348,63.92,70.48,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-02,1636090.0,48.681,0.624,15.733,55.832,70.58,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-03,1637554.0,38.071,0.208,15.681,55.832,70.66,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-04,1645467.0,205.777,1.274,19.348,65.688,70.82,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-05,1648385.0,75.882,1.248,19.322,66.286,70.93,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-06,1652230.0,99.989,1.612,18.88,67.015,71.05,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-07,1656378.0,107.868,0.754,18.958,67.431,71.17,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-08,1660492.0,106.984,1.17,18.932,66.442,71.3,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-09,1662247.0,45.639,0.234,18.619,64.778,71.39,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-10,1663816.0,40.802,0.208,18.567,65.22,71.48,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-11,1665194.0,35.835,0.312,18.047,64.986,71.52,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-12,1672232.0,183.022,1.95,18.672,64.908,71.65,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-13,1674947.0,70.603,2.054,18.463,65.194,71.77,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-14,1678302.0,87.246,1.352,18.541,64.154,71.9,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-15,1681744.0,89.509,1.222,18.333,64.336,72.03,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-16,1683342.0,41.556,0.364,18.125,63.01,72.12,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-17,1684634.0,33.598,0.286,18.359,63.608,72.19,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-18,1690009.0,139.776,1.846,18.281,63.062,72.34,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-19,1692312.0,59.889,1.014,17.579,62.62,72.44,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-20,1695100.0,72.502,1.066,17.527,60.903,72.55,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-21,1697970.0,74.634,0.598,16.617,60.253,72.67,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-22,1700545.0,66.963,1.612,16.383,58.667,72.79,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-23,1702323.0,46.237,0.416,16.487,57.575,72.87,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-24,1703819.0,38.903,0.104,16.279,57.107,72.93,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-25,1707136.0,86.258,1.456,16.019,55.78,73.09,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-26,1708966.0,47.589,0.936,15.993,54.766,73.19,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-27,1711623.0,69.095,1.04,15.941,54.662,73.3,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-28,1714281.0,69.121,1.222,15.759,54.22,73.4,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-29,1716815.0,65.896,0.624,15.707,53.362,73.51,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-30,1718603.0,46.497,0.312,15.343,52.296,73.57,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-10-31,1720166.0,40.646,0.13,15.083,52.634,73.63,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-01,1723169.0,78.093,1.404,15.031,52.374,73.75,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-02,1725122.0,50.788,0.858,14.641,53.596,73.8,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-03,1727519.0,62.334,0.988,14.121,50.866,73.89,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-04,1730199.0,69.693,0.52,13.653,50.345,73.98,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-05,1732770.0,66.859,0.468,13.419,50.111,74.06,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-06,1734202.0,37.239,0.182,13.106,49.825,74.1,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-07,1735435.0,32.064,0.286,12.976,50.033,74.15,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-08,1739955.0,117.542,1.118,12.898,48.759,74.26,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-09,1742460.0,65.142,0.624,13.028,48.889,74.32,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-10,1745188.0,70.941,0.858,12.612,46.289,74.41,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-11,1746806.0,42.076,0.416,12.196,46.705,74.46,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-12,1750634.0,99.547,1.118,12.274,46.471,74.56,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-13,1752129.0,38.877,0.39,12.248,46.471,74.61,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-14,1753430.0,33.832,0.338,12.378,46.861,74.65,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-15,1757456.0,104.696,1.222,12.3,45.925,74.74,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-16,1759563.0,54.792,0.494,11.728,46.107,74.81,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-17,1762176.0,67.951,0.728,11.624,45.509,74.89,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-18,1765014.0,73.802,0.806,11.572,45.118,74.97,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-19,1767769.0,71.643,0.494,11.598,44.494,75.04,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-20,1769635.0,48.525,0.26,11.572,43.948,75.08,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-21,1771105.0,38.227,0.182,11.91,44.624,75.11,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-22,1775270.0,108.31,0.728,11.676,44.182,75.2,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-23,1777648.0,61.84,0.754,11.962,43.87,75.24,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-24,1780445.0,72.736,0.65,11.754,43.22,75.27,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-25,1784842.0,114.343,0.52,11.728,41.192,75.33,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-26,1787867.0,78.665,0.468,11.598,41.192,75.4,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-27,1790069.0,57.263,0.26,11.312,41.504,75.43,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-28,1791803.0,45.092,0.13,11.546,41.478,75.46,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-29,1795577.0,98.142,0.962,12.222,42.492,75.52,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-11-30,1798195.0,68.081,0.442,11.91,42.752,75.56,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-01,1801612.0,88.859,0.702,11.52,42.258,75.61,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-02,1804994.0,87.948,0.598,11.312,41.062,75.66,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-03,1808630.0,94.554,0.52,11.806,40.126,75.7,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-04,1811253.0,68.211,0.234,11.598,40.022,75.73,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-05,1813563.0,60.071,0.052,11.884,41.244,75.75,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-06,1818250.0,121.885,0.832,11.598,40.646,75.81,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-07,1821505.0,84.646,0.702,11.078,40.282,75.84,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-08,1825442.0,102.381,0.65,11.182,39.735,75.9,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-09,1829958.0,117.438,0.624,11.052,39.553,75.92,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-10,1833043.0,80.225,0.624,10.922,39.319,75.96,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-11,1838786.0,149.346,0.26,11.026,39.891,75.98,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-12,1842317.0,91.823,0.234,11.416,40.672,76.0,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-13,1848420.0,158.708,0.572,11.78,40.022,76.05,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-14,1853660.0,136.266,0.728,11.78,39.501,76.08,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-15,1860841.0,186.741,0.65,11.442,39.969,76.12,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-16,1868764.0,206.037,0.468,11.026,40.308,76.14,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-17,1878782.0,260.517,0.52,11.312,41.01,76.18,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-18,1887086.0,215.944,0.208,11.78,41.322,76.21,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-19,1895472.0,218.077,0.13,11.936,43.116,76.23,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-20,1910922.0,401.775,0.468,12.17,43.454,76.28,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-21,1925063.0,367.735,0.572,12.04,44.494,76.3,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-22,1943963.0,491.492,0.728,11.832,46.679,76.35,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-23,1969928.0,675.217,0.468,11.988,46.783,76.39,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-24,1995112.0,654.907,0.364,11.728,47.771,76.42,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-25,2014138.0,494.769,0.182,11.676,48.993,76.43,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-26,2032312.0,472.613,0.26,12.378,56.379,76.43,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-27,2054700.0,582.197,0.702,12.742,62.724,76.44,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-28,2082785.0,730.347,0.754,12.378,68.445,76.46,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-29,2137845.0,1431.828,0.91,13.262,77.989,76.49,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-30,2180799.0,1117.013,0.702,13.861,87.428,76.52,38454328.0,82.43,44017.591
CAN,North America,Canada,2021-12-31,2223735.0,1116.545,1.014,14.303,86.83,76.55,38454328.0,82.43,44017.591
NLD,Europe,Netherlands,2021-01-01,815223.0,489.808,5.523,40.025,111.421,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-02,822625.0,421.43,2.05,39.74,114.154,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-03,829188.0,373.662,2.676,40.082,114.211,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-04,835529.0,361.022,3.587,40.708,121.271,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-05,842667.0,406.399,10.647,41.619,122.922,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-06,852302.0,548.565,7.8,40.082,121.328,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-07,860445.0,463.618,4.839,40.537,116.83,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-08,867789.0,418.128,4.953,40.31,110.225,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-09,874401.0,376.451,7.743,39.854,106.695,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-10,879818.0,308.415,3.074,40.48,105.329,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-11,884710.0,278.524,2.847,39.968,109.656,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-12,890810.0,347.301,8.654,39.57,110.738,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-13,897294.0,369.164,6.946,39.854,103.678,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-14,903325.0,343.372,5.067,39.456,103.279,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-15,908597.0,300.159,5.352,39.285,101.571,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-16,914195.0,318.72,5.523,38.203,96.447,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-17,918964.0,271.521,2.334,38.488,97.244,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-18,923249.0,243.965,2.847,39.285,99.294,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-19,928787.0,315.304,6.035,38.886,100.603,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-20,934587.0,330.221,4.896,38.659,97.301,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-21,940336.0,327.317,5.067,38.545,94.91,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-22,945766.0,309.155,4.839,38.374,95.878,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-23,950657.0,278.467,5.01,38.317,92.974,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-24,954703.0,230.357,1.708,38.716,94.91,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-25,958625.0,223.297,2.22,37.805,97.927,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-26,963360.0,269.585,4.896,38.374,97.073,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-27,968059.0,267.536,3.872,37.064,93.828,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-28,972424.0,248.519,4.726,36.723,90.811,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-29,976622.0,239.011,3.188,37.52,89.501,0.13,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-30,980328.0,211.0,4.953,36.438,91.095,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-01-31,983516.0,181.507,2.22,36.78,89.558,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-01,987094.0,203.712,1.537,36.381,92.86,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-02,991122.0,229.332,4.726,35.812,93.373,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-03,995329.0,239.524,3.473,34.901,91.152,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-04,999662.0,246.698,3.701,34.275,86.484,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-05,1003747.0,232.578,3.416,32.624,84.206,0.37,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-06,1007688.0,224.379,3.473,31.143,81.758,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-07,1009909.0,126.452,2.733,30.46,82.27,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-08,1011663.0,99.863,1.423,30.859,84.946,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-09,1014860.0,182.02,4.726,31.314,83.124,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-10,1019274.0,251.309,4.498,30.346,82.954,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-11,1023628.0,247.893,4.099,30.574,80.562,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-12,1027828.0,239.125,3.701,30.403,78.0,0.85,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-13,1031278.0,196.424,3.758,30.631,75.438,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-14,1034092.0,160.214,1.309,30.175,75.666,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-15,1036796.0,153.951,1.537,30.517,78.911,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-16,1040169.0,192.04,4.896,29.948,79.708,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-17,1044695.0,257.686,5.01,29.606,79.651,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-18,1049427.0,269.414,4.099,29.777,80.164,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-19,1053998.0,260.248,2.79,29.037,81.587,1.24,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-20,1058672.0,266.112,3.53,29.72,76.065,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-21,1062834.0,236.962,0.968,30.403,74.869,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-22,1066640.0,216.693,1.822,31.94,76.691,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-23,1071007.0,248.633,5.352,30.631,78.513,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-24,1076021.0,285.47,3.587,30.346,76.862,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-25,1081135.0,291.163,1.822,29.948,77.488,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-26,1086074.0,281.2,3.701,29.891,76.235,1.74,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-27,1090745.0,265.941,2.277,29.492,73.503,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-02-28,1094509.0,214.302,1.139,29.948,75.268,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-01,1098493.0,226.827,1.196,30.517,78.285,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-02,1103491.0,284.559,3.701,30.745,82.214,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-03,1107609.0,234.457,2.733,31.257,79.538,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-04,1112279.0,265.884,1.879,30.688,78.797,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-05,1117616.0,303.86,1.822,30.802,78.0,2.1,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-06,1122145.0,257.857,2.334,30.859,75.211,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-07,1125979.0,218.287,1.708,31.029,74.357,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-08,1130276.0,244.648,1.594,31.769,76.691,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-09,1135550.0,300.273,3.188,31.656,80.107,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-10,1140873.0,303.063,1.765,31.883,77.032,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-11,1146900.0,343.145,2.847,32.567,77.032,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-12,1153300.0,364.381,1.48,32.794,75.951,2.52,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-13,1159274.0,340.127,1.253,31.542,75.211,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-14,1164743.0,311.375,1.309,31.542,77.886,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-15,1169648.0,279.264,1.025,32.111,82.84,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-16,1175575.0,337.451,1.822,33.364,82.612,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-17,1181705.0,349.009,2.619,32.339,81.075,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-18,1189080.0,419.892,1.879,32.111,81.758,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-19,1196679.0,432.646,2.619,32.965,83.238,3.14,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-20,1203646.0,396.663,0.911,34.275,82.27,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-21,1209907.0,356.467,0.854,34.787,83.238,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-22,1215470.0,316.727,0.854,36.324,88.533,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-23,1223053.0,431.735,2.79,35.47,89.672,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-24,1230761.0,438.852,1.822,35.584,88.932,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-25,1238327.0,430.767,1.48,35.243,89.558,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-26,1247125.0,500.91,1.366,35.584,90.868,3.68,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-27,1254567.0,423.707,1.651,36.609,90.811,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-28,1261285.0,382.486,0.854,37.292,90.697,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-29,1267117.0,332.042,0.569,38.431,94.91,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-30,1274750.0,434.582,1.936,38.829,98.383,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-03-31,1282590.0,446.367,1.651,38.772,94.113,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-01,1289847.0,413.174,1.196,39.171,93.316,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-02,1297475.0,434.297,0.911,40.139,92.519,4.31,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-03,1304297.0,388.408,1.765,41.79,91.892,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-04,1309617.0,302.892,0.911,41.562,90.355,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-05,1315158.0,315.474,0.399,42.473,92.689,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-06,1321517.0,362.047,1.139,42.701,99.522,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-07,1329310.0,443.691,1.309,44.181,101.457,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-08,1336945.0,434.695,1.082,45.434,98.326,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-09,1344629.0,437.485,2.277,44.637,97.415,4.97,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-10,1352850.0,468.059,1.309,44.808,97.017,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-11,1359525.0,380.038,0.968,44.864,98.44,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-12,1366210.0,380.608,1.139,45.206,101.799,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-13,1371599.0,306.82,1.765,45.206,100.205,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-14,1380341.0,497.722,1.48,44.637,97.643,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-15,1389242.0,506.775,0.74,44.921,96.106,,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-16,1397530.0,471.874,0.683,45.092,96.675,5.5,17564020.0,82.28,48472.545
NLD,Europe,Netherlands,2021-04-17,1406038.0,484.399,1.765,45.662,92.576,,17564020.0,82.28,48472.545
